id,target,lgb_oof
103,0,0.0016469664397535016
104,0,0.0007493258255274768
105,0,0.0004473579652084512
106,1,0.6763154634821006
107,0,0.005192587322970826
108,0,0.2712649926420608
109,0,0.0030696111527740598
110,0,0.3589248968168871
111,0,0.0003723137577676232
112,0,0.07600877667197074
113,0,0.059026187972886106
114,0,0.003908118614351414
115,0,0.0036709788678787603
116,0,0.16409122626720687
117,0,0.19655279240237475
118,0,0.06404881814334257
119,0,0.03642638530988096
120,0,0.0009162054750700752
121,0,0.3085117405383951
122,0,0.23320465782400593
123,0,0.000472492630924971
124,0,0.0009109620336677362
125,0,0.0043077708396813755
126,0,0.0005962930482118494
127,0,0.0002294764165564938
128,0,0.01323222091482214
129,0,0.004159715461219916
130,1,0.7252611203588697
131,0,0.00020429689350020313
132,0,0.0007738662008453375
133,0,0.0022936035066225473
134,0,0.010505580518303517
135,0,0.28707874492236374
136,0,0.10892834606110442
137,0,0.4620019621307996
138,0,0.000328640279141843
139,0,0.00518166229827143
140,0,0.002696780790656041
141,1,0.8442008473011313
142,0,0.002876576890130487
143,1,0.6696083144332596
144,0,0.5471443606368276
145,0,0.00011052041185753011
146,0,0.3535750600301164
147,0,0.026324486619140726
148,0,0.0063153095480395485
149,0,0.04638771419280607
150,0,6.275549512121037e-05
151,0,0.0004507065275076807
152,0,0.36626297168983735
153,0,0.011159475345349869
154,0,0.002542173963084354
155,0,0.2771992120282156
156,0,0.00028631152941629783
157,0,0.00493010516485349
158,1,0.721986931907908
159,1,0.8833011266910127
160,0,0.022959534271543867
161,0,0.008986309627749826
162,0,0.013050521150728285
163,0,0.1243589492954589
164,0,0.00044245002947590256
165,0,0.007715249908710392
166,0,0.0013592377502274781
167,0,0.6462029379380049
168,0,0.000378353914449031
169,1,0.857405139087035
170,0,0.002019355870374507
171,0,0.0019309070430500819
172,1,0.19866583327879994
173,0,0.003710896995483398
174,0,0.35513091432046784
175,0,0.0009907311447410324
176,0,0.03425274956429174
177,0,0.001077300113382898
178,0,0.26015323830271586
179,0,0.017859548173808828
180,0,0.24573222945230125
181,1,0.3114771683509123
182,0,0.034241637964617815
183,1,0.7693340220897823
184,1,0.736736218694262
185,0,0.1703982274500374
186,0,0.026163717987930615
187,0,0.7451561034460553
188,0,0.1716405969490751
189,0,0.08802772498906462
190,0,0.022344614251477192
191,0,0.012979007079113774
192,0,0.0002550324546793146
193,0,0.12638050991106867
194,0,0.0029671342242779306
195,0,0.005292053115913291
196,0,0.2797286789805016
197,0,0.04929802701570537
198,0,0.02199840251434463
199,0,0.002763076323380193
200,0,0.08562743921331029
201,0,0.4856576262478222
202,0,0.00019187958671929101
203,1,0.731457141636944
204,0,0.0018586339395063214
205,0,0.000323311520211745
206,0,0.0008582294304949721
207,0,0.00801455579136046
208,0,0.00038879806806183453
209,0,0.010484652970145976
210,0,0.2721995000369769
211,0,0.00021278019743668897
212,0,0.023986029201723946
213,0,0.008371803023531202
214,0,0.025056869641347883
215,0,0.011128258106826838
216,0,0.0006385126750223001
217,1,0.7478710118920907
218,0,0.00636661599466215
219,0,0.01907176414867422
220,0,0.201988298453462
221,0,0.00010382958689239223
222,1,0.4243269337878632
223,1,0.2768008492264445
224,0,0.008939370951655923
225,0,0.005371162273680408
226,0,0.0013531278475576883
227,0,0.0003671626542817735
228,0,0.00721251828205311
229,0,0.022722903240704345
230,0,0.004741974144369353
231,0,0.00022583078325733277
232,0,0.0023624286350780346
233,0,0.030864291868404944
234,1,0.3585840181736547
235,0,0.007765383532339192
236,0,0.0649059929006545
237,0,0.03834654466966171
238,0,0.08416928960384702
239,0,0.011950344123735909
240,0,0.007593553758030781
241,0,0.19491660532377247
242,0,0.06373115425573635
243,1,0.6975831747157467
244,0,0.025911027060792523
245,0,0.024520056425854253
246,0,0.06682482925671265
247,0,0.031628808272126135
248,0,0.0021736219539474676
249,0,0.03605199339283225
250,0,0.1509901742315735
251,0,0.0005402800775899755
252,0,0.016748015480809505
253,0,0.010729075020878697
254,0,0.054574928164578075
255,0,0.0020277300888823383
256,0,8.980626859847528e-05
257,0,0.7932225474890348
258,1,0.6659582250529601
259,1,0.6612751058432722
260,0,4.875369366000372e-05
261,1,0.3114526877042957
262,0,0.0018572359497158427
263,0,0.0003649296741636962
264,0,0.1080426170782118
265,0,0.0001756764993739292
266,0,0.0005719739570284495
267,0,0.022562882690062784
268,0,0.030647299789108354
269,0,0.012005484746081001
270,0,0.00022385476411173125
271,0,0.006961204322221497
272,0,0.008818421252428517
273,0,0.05561060144686982
274,0,0.004293540537802001
275,1,0.5709492845168207
276,0,0.0006605838365720399
277,0,0.1001879608704014
278,1,0.6470593936408422
279,0,0.00442417931911944
280,1,0.9191476577178357
281,0,0.004388756079121281
282,1,0.2714176198567134
283,0,0.005012104403514482
284,0,0.09540779934869609
285,1,0.6605293019152582
286,0,0.00022181198145302492
287,0,0.3700185816582799
288,1,0.843842184261243
289,0,0.19800444813070806
290,0,0.13181948681083147
291,1,0.052947262457508394
292,1,0.7294097271206305
293,0,0.01287556221497966
294,0,0.00039782354130110485
295,0,0.010941017369562513
296,0,0.00924419500879112
297,0,0.0011273091483752617
298,0,0.08097201108087411
299,0,0.0024586547970970934
300,1,0.503107306985798
301,0,0.0007027788555409124
302,0,0.005447186088750763
303,1,0.013191123603738296
304,0,7.232027431565863e-05
305,0,0.017741227251132027
306,0,0.06921366881898239
307,0,0.2230533805111194
308,0,0.006226541557350384
309,0,0.2599209071352195
310,0,0.4717577098904879
311,0,0.0063479494749682135
312,0,0.009964544040780126
313,1,0.5402695901848086
314,0,0.002014145498646681
315,0,0.018159215422783943
316,0,0.0063646155886323465
317,0,0.028847019489047394
318,0,0.35577610945219934
319,1,0.6365234370886694
320,0,0.4446180531026706
321,0,0.32604925692751663
322,0,0.00037237952138335635
323,0,0.2634797211907703
324,1,0.7688671325594193
325,0,0.02046476422842129
326,1,0.26634897068205166
327,1,0.2462406401562856
328,0,0.004375108110600314
329,1,0.713234985538571
330,0,5.419979222762131e-05
331,0,0.010045479875823365
332,0,0.053832222985748454
333,0,0.001147553134426658
334,0,0.02859076686443541
335,1,0.7621915094562401
336,0,0.0006954790465872611
337,1,0.5876099091292871
338,1,0.8806724487210381
339,0,0.7450222517087387
340,1,0.17378060404899529
341,0,0.255589537431184
342,0,0.0006925559208761523
343,0,0.0005890463633088501
344,1,0.7686278528684028
345,1,0.8115185467453386
346,0,0.020463318724138372
347,0,0.1531796864388653
348,0,0.01066866943320699
349,0,0.08729307848402837
350,0,0.006007476363148835
351,0,4.187776558335773e-05
352,0,0.001127501009768
353,0,5.100459837760906e-05
354,0,0.021570888379000314
355,0,0.032416176229395625
356,0,0.011532747015018182
357,0,0.1914334879519132
358,0,0.00020268633025059192
359,0,0.10151182986823296
360,1,0.8865275798566076
361,0,0.05400071431847611
362,0,0.09329786509011524
363,1,0.44825259470335277
364,0,0.003672836095079243
365,1,0.6711200284989474
366,1,0.8596430489570532
367,0,0.00015954911630046154
368,0,0.22641377088538134
369,1,0.639690877419265
370,0,0.045751748027883926
371,0,0.22829008477267015
372,0,0.24417691055505616
373,0,0.39114414317244967
374,0,0.23333106120137043
375,0,0.00040454623457425746
376,0,8.657548158614983e-05
377,0,0.30907702631520684
378,0,0.00018576217208129755
379,1,0.8881879126843935
380,0,0.019986236495921062
381,0,0.00048321495864465626
382,0,0.33956104875814375
383,0,0.35649919608308267
384,0,0.7737671076350883
385,0,0.042386801811791275
386,0,0.00876908170537567
387,0,0.0002905860744011591
388,0,0.6433850288561166
389,0,0.16791884882595398
390,0,0.006943045826383944
391,1,0.8169239310515932
392,0,0.007250490511040184
393,1,0.9245436449166478
394,1,0.37704286606974613
395,0,0.003427559559308203
396,0,0.000556666124750277
397,0,0.1142569226413591
398,0,0.04362427756815649
399,0,0.021443274738177184
400,0,0.006280676058370177
401,0,0.1641029222834656
402,1,0.4495796692099666
403,0,0.010704174957870807
404,0,0.02245931328381366
405,0,0.009230185199097955
406,0,0.0682299238707107
407,0,0.25522066607095484
408,0,0.017752899898848883
409,0,0.000490255595373278
410,0,0.00967290060752457
411,0,0.009988508522981753
412,0,0.028322481561230947
413,1,0.3220360574954424
414,0,0.008653262606442221
415,0,0.003396127404985474
416,1,0.9476421180502593
417,0,0.0103944674839612
418,0,0.015826550729348864
419,0,0.0003699381872711239
420,0,0.00013847544640283166
421,1,0.03799031716316208
422,0,0.005147847541937584
423,0,0.6358744704943232
424,0,0.0003121730523046939
425,0,0.8486242651819462
426,0,0.23179750849535766
427,1,0.8804531169636373
428,0,0.0017273541360321447
429,1,0.6784952342754155
430,0,0.011822587050121491
431,0,0.003537140300670483
432,0,0.022547747819693587
433,0,0.010791233861863732
434,0,0.0008410321625228166
435,0,0.1850555242014277
436,1,0.575906055411087
437,0,0.020999910196963668
438,1,0.6717019553858923
439,0,0.001769055677265572
440,0,0.0016883054498540483
441,0,0.0067859828900080355
442,0,3.0818293849712204e-05
443,0,0.005623031271684988
444,0,8.73777882779863e-05
445,0,0.0011969294508482706
446,0,0.0007432856167004018
447,0,0.00029467761084328776
448,0,0.00022031801712532245
449,0,0.009714390782431031
450,0,0.00014394611656440659
451,0,0.00016157132812282018
452,0,0.002754823892932546
453,0,0.013592256815311562
454,0,0.2198049591748936
455,0,0.6583166998610419
456,0,0.0004548713744055421
457,1,0.8391123590591663
458,1,0.6572522343554155
459,0,0.002979890722369871
460,0,0.0010022064220273185
461,0,0.7840638602777169
462,0,0.0068593751392720115
463,0,0.00821794403283064
464,0,0.0004979935038688781
465,0,0.04198429000717526
466,0,0.24701053613010016
467,1,0.4592318805046912
468,0,0.44210482161260667
469,0,0.0074456707688952805
470,0,0.002079549335581057
471,0,0.0027245573289692336
472,0,0.5802178867504212
473,0,0.6414973288896466
474,0,0.0008257803650701786
475,0,0.0007346974776290579
476,0,0.0012387411267118487
477,0,0.012171323410096396
478,0,0.009265869643612753
479,1,0.5408141727187116
480,0,0.012269794946825643
481,0,0.042892220613831605
482,0,0.2958951953887656
483,0,0.0029300227253534713
484,1,0.5005651297931694
485,1,0.28113998798752704
486,0,0.0035180461469795556
487,0,0.026274683294310017
488,1,0.8977651733026493
489,0,0.22726016285259637
490,0,0.001109186714136586
491,1,0.6525480143597182
492,0,0.3157105533004958
493,0,0.003030084501739454
494,1,0.40822310368662246
495,0,0.0204912309819231
496,0,0.00035592989779918645
497,0,0.019501505858736827
498,1,0.25169678923675226
499,0,0.007015207360931744
500,1,0.5621248228683028
501,0,3.905371539107042e-05
502,1,0.7959497927000652
503,0,0.00048490482626690806
504,0,0.000403417668984255
505,0,0.0003590452984946955
506,1,0.8696680827076272
507,0,0.06639709721168416
508,0,0.00040185931817745613
509,0,0.005423401942157638
510,0,0.3666464431679406
511,0,0.004194925573815263
512,0,0.023511200558783273
513,0,0.07131494148878535
514,0,0.42936627583827547
515,0,0.05662583618470224
516,1,0.8112755875082833
517,0,0.007990503542912352
518,0,0.010208399099200027
519,1,0.721331944853624
520,0,0.13994431373997201
521,0,0.008696102418768418
522,0,0.000870767344520752
523,0,0.012464211935015864
524,0,0.0014266578960464573
525,1,0.3369574312872248
526,1,0.3616179218876795
527,0,0.30909721176427485
528,0,0.029752062556233593
529,0,0.006594182077212438
530,0,0.005710384034660863
531,0,0.011984460317042646
532,0,0.01440851123525078
533,0,0.0003171918691103189
534,0,0.0005810258462547564
535,1,0.09850718229376244
536,0,0.008994827713268797
537,0,0.01632355050512717
538,0,0.006231485717337193
539,0,0.06607601907737402
540,0,0.01055062934481568
541,1,0.3285191421564767
542,0,0.000853542843943101
543,0,0.0630786629771888
544,1,0.9017019635945547
545,0,0.00564809753554113
546,0,0.0007232691427871265
547,0,0.11210691224102075
548,0,0.004724801477186427
549,0,0.016916003301747716
550,0,0.00018687912194597316
551,0,0.011683119113796313
552,0,0.00010711529064911421
553,0,0.004896284597794748
554,0,0.01809971809768964
555,0,0.7158343028005386
556,0,0.004119763115580867
557,0,0.0007966421703789673
558,0,0.021530335641265285
559,0,0.19041932676295542
560,0,0.00011667208503546394
561,0,0.30117786995431267
562,0,0.03443645178348399
563,0,0.0007014803907737791
564,0,0.0043658054264568025
565,0,0.00018803810778350797
566,0,0.004134186089605361
567,0,0.00030053683242144277
568,0,0.469709846556814
569,0,0.005677881388500177
570,0,0.009181620891525782
571,0,0.0026171904832383622
572,0,0.0007125253155915789
573,1,0.8910900037505756
574,1,0.7995030620285686
575,0,0.0001691013352081544
576,0,0.012640859230141334
577,1,0.8948193711994394
578,0,0.0001860573077680087
579,0,0.0007325963826751269
580,1,0.8103034101203759
581,0,0.0033910276768143624
582,1,0.6421188531199745
583,0,0.3836313637997293
584,0,0.047358187420179054
585,0,0.0013443627639967393
586,0,0.03186328389784041
587,0,0.38141894856842096
588,0,0.0027390691238312888
589,0,0.003075980100430239
590,1,0.6087085949535939
591,1,0.7183783259178805
592,0,0.00020952422620584162
593,0,0.058294078633116364
594,0,0.011025310532497012
595,0,0.16826908533576965
596,0,0.6679229095520701
597,0,0.04307548677973249
598,0,0.0027707423829792474
599,0,0.0001776918048708083
600,0,0.06404663332621023
601,0,0.0001902076628543611
602,0,0.0061520931047748485
603,0,0.00130246417666004
604,0,0.07250228497311499
605,1,0.28687826325207794
606,0,0.0002988456698104751
607,0,0.030252687037840644
608,0,0.0270187391860718
609,0,0.00960303646884835
610,0,0.010440173591279456
611,0,7.025360109312786e-05
612,0,0.04555784506403549
613,0,0.0037108536927989966
614,1,0.1396146596571452
615,0,0.0007626776632408028
616,0,0.009526387546549242
617,1,0.8077156800795942
618,0,0.4416658034992463
619,0,0.0027474965147085634
620,0,0.009084013435927265
621,0,0.003030907943566323
622,0,9.161059245814684e-05
623,0,0.7339208784012825
624,0,0.5596655810703768
625,0,0.000435673663632173
626,0,0.010171897602642931
627,0,0.002179590699231271
628,0,0.02843385503666838
629,0,0.016837937913949393
630,0,0.008536726669499927
631,1,0.8690402041152728
632,0,0.03856287125426115
633,0,0.002836067459003415
634,0,0.021139122946946684
635,1,0.2886597642900061
636,0,0.10378764980242117
637,0,0.023896782770123873
638,0,0.23966247185667355
639,0,0.0004523806883481027
640,0,0.07326625178621848
641,0,0.6857875584576589
642,0,0.14851680548991741
643,1,0.8709447460737667
644,0,0.020851402443256502
645,1,0.8445776919030545
646,0,0.00014315136559941787
647,0,0.0006048669414958474
648,0,0.0009293304647209487
649,1,0.5632738951138507
650,0,0.0060478169619876815
651,0,0.0028523228058356933
652,0,0.013584296893584123
653,0,0.39947060920393596
654,0,0.0006249698764346878
655,0,0.008897765490644995
656,0,0.004886990145614628
657,0,0.3648415453695585
658,0,0.08036999216983973
659,0,0.014584273332769192
660,0,0.0006627026497405957
661,0,0.14555770281735292
662,0,0.006883731563710783
663,0,0.3009352590392479
664,0,0.0008434539395248124
665,0,0.000931941795773881
666,0,0.014073786139021098
667,0,0.003846096923493729
668,0,0.0011444445806978866
669,0,0.030133452940088578
670,0,0.10127982838633756
671,0,0.5993422766941261
672,0,0.008162453459445784
673,0,0.1836217979699318
674,0,0.19303947121637632
675,0,0.010710710905863107
676,0,0.0037720686424519236
677,0,0.2903367148278769
678,1,0.7429981026847764
679,0,0.006991086767373149
680,1,0.8479140769137978
681,1,0.8055496607667298
682,0,0.009868415600488054
683,1,0.7281488178878338
684,0,0.0002365868978082596
685,0,0.008599270262301126
686,0,0.019586928725341773
687,0,0.008434645964515071
688,1,0.8732920925191495
689,1,0.7932643617780907
690,0,0.0010485412984026755
691,0,0.19800197457811808
692,0,0.28568009423314344
693,0,0.8037531709243766
694,0,0.0001310261625734414
695,0,0.0005239365629536135
696,0,0.00020271833759522728
697,0,0.019391571262875034
698,0,0.24455617336819122
699,1,0.6691616490998239
700,0,0.21877437775799288
701,1,0.438143512733502
702,0,0.0007329459966789077
703,0,0.00039470820612370926
704,1,0.7210990420754502
705,0,0.0027326452406008714
706,0,6.969537534957464e-05
707,0,0.004917706819664285
708,0,0.0008186086186062255
709,1,0.706271214947294
710,0,0.0005326367133064594
711,1,0.7825622149253968
712,0,0.04249401451615342
713,0,0.2795581872082416
714,0,0.00794165712633852
715,0,0.012112840983044595
716,0,0.006457383187637382
717,0,0.007583791503857099
718,0,0.00018169992175230562
719,0,0.028089028887400513
720,0,0.015111753617638552
721,0,0.027586733854774524
722,1,0.8817642474095153
723,0,0.0033218163146373964
724,0,0.00020143255654293357
725,0,0.5815786668242136
726,0,0.35942164276230265
727,0,0.03875559252163287
728,0,0.00022527088872802131
729,0,0.002073604773938813
730,0,0.021099059190107988
731,1,0.8424960741996459
732,0,0.00798607718874986
733,0,0.0006884372018328935
734,0,0.07871905525835429
735,0,0.011078419570133767
736,0,0.10007587865701825
737,0,0.05378068815272372
738,0,0.0006440039138861769
739,0,0.00022991768573704487
740,0,0.03380588888973202
741,0,0.0020798653554373494
742,0,0.0004463889784577555
743,0,0.21950814922927386
744,0,0.5955300404175761
745,0,0.006402555799971788
746,0,0.3897154821529405
747,0,0.0020653372532407517
748,1,0.48646711482400334
749,0,0.0007209125482013975
750,1,0.7154727900897137
751,1,0.7278596278805651
752,1,0.16486553241047475
753,0,0.44774476446068306
754,0,0.023392740882828632
755,0,0.08088619810297398
756,0,0.01000489014396993
757,0,0.10599941911911134
758,0,0.0013152391371380585
759,0,0.015993221820796464
760,0,0.0024282159694130685
761,0,0.19341506195368632
762,0,0.1255216489276951
763,0,0.0018518412856213114
764,0,0.006240044469794852
765,0,0.42271831475367905
766,0,0.48886368873748065
767,1,0.28348773789423587
768,0,0.02540399449280555
769,0,0.185003726598724
770,0,0.0006230392627379993
771,0,0.06929838593131847
772,0,0.07872913413079277
773,1,0.26537552770167777
774,0,0.008460046272037412
775,0,0.005476462370654079
776,0,0.011830816892941997
777,0,0.00348690654672816
778,0,0.0010613116476212157
779,1,0.3662733482895692
780,0,0.018826770470357017
781,1,0.8367366510956791
782,0,0.32398643373072666
783,0,0.38591957552783085
784,0,0.00011841526932916583
785,0,0.00772600111750929
786,0,0.01090390947774302
787,0,0.00047161262318981876
788,1,0.10068543677898287
789,0,0.010953258716804448
790,0,0.0008495265988022517
791,0,0.015139869684387464
792,1,0.36491114703890626
793,1,0.7496192881339849
794,0,0.023225462621302758
795,0,0.016852092495746016
796,0,0.013673030268415409
797,0,0.00592411267689044
798,1,0.42786044295790154
799,0,0.0010761414475329116
800,0,0.003461717686319831
801,0,0.0012618316321823247
802,0,0.1870669570447935
803,0,0.0007085969261079566
804,0,0.5135741234967901
805,0,0.02987916102473442
806,0,0.6601526785544263
807,1,0.5885249374747316
808,1,0.8593811178209507
809,1,0.49630057162738
810,0,0.0006328381681465459
811,0,0.0028556635169657077
812,0,0.5829425484824344
813,1,0.8100221417121041
814,0,0.0003253543941776942
815,0,0.1795735186893602
816,0,0.0063774979804828375
817,0,0.003760903870554141
818,0,0.0001413179412910393
819,0,0.0056646403551856555
820,1,0.19397015020805122
821,1,0.5913528152375901
822,0,0.13166892782265077
823,0,7.52556071596361e-05
824,1,0.887980179207018
825,0,0.09975543244872831
826,1,0.5044362223110518
827,0,0.09411345284909943
828,0,0.015042892425663682
829,1,0.48901188104339144
830,0,0.006042298473586631
831,0,0.00035970396111572613
832,0,0.022852410848120303
833,0,0.15497752885600682
834,0,0.002223208817576223
835,1,0.6196648658087007
836,0,0.004391146213789047
837,0,0.0026539021233677722
838,0,0.0010762392623102266
839,0,0.001859405102236129
840,0,0.009070753101478353
841,0,0.001596386352504107
842,0,0.005111706518096686
843,0,0.040313500983854215
844,0,0.0006721110113438953
845,0,0.06807262692630626
846,0,0.2968461773178229
847,0,0.01859736519830272
848,0,0.006221569025270218
849,0,0.13712001288690306
850,0,0.3499564374169505
851,0,0.0038520469780829202
852,0,7.928408507327179e-05
853,1,0.6026887165020688
854,0,0.011851773504061294
855,1,0.6964191002206992
856,0,0.007226382897428515
857,0,0.0020477045074965465
858,0,0.009836670971755272
859,1,0.4554599904830288
860,0,0.33012536424839434
861,0,0.003011086430850956
862,0,0.15220918434751513
863,0,0.19147261373254762
864,1,0.3458865031952904
865,0,0.016984257513314484
866,0,0.18781116077455265
867,0,0.00027501708954930147
868,1,0.9295524264262636
869,0,0.28718388156523345
870,0,0.005028556966752439
871,0,0.0544912049317571
872,0,0.12285342235446221
873,0,0.00015354639721428754
874,1,0.48720642151455557
875,0,0.005200370728125788
876,0,0.6588137842125378
877,0,0.3560771191813465
878,0,0.0030602641368862086
879,0,0.014120222822688832
880,0,0.016659709662315492
881,0,0.017347995295184316
882,0,0.6514725353542409
883,0,0.004434889805607415
884,0,0.0016118388266310086
885,0,0.08385449237045699
886,0,0.008593063552210168
887,0,0.012917575447998576
888,0,0.03893444578941701
889,0,0.2552957089860161
890,0,0.11906229029283816
891,0,0.0001061944228830349
892,0,6.0893488149800124e-05
893,0,0.26128304785663264
894,0,0.0001898058073375383
895,0,0.1157333839440555
896,0,0.09321456244521467
897,0,0.0026134365059665193
898,1,0.6308714659642296
899,1,0.302063874590946
900,1,0.32069621954249206
901,0,0.0010860794764530621
902,0,0.0048132626385585485
903,0,0.04666575045617084
904,0,0.00025643570665405066
905,0,0.0006708724856768206
906,0,0.005102242032978427
907,0,0.04036424557534415
908,0,0.03327913953032519
909,0,0.000610306185201356
910,0,0.05100587443883849
911,1,0.7048910969997011
912,1,0.6888061041469247
913,0,0.02043982369181652
914,0,0.041766829010896706
915,1,0.9099158256386626
916,1,0.4880179873315913
917,0,0.0005152365339541131
918,0,0.0022167812579656975
919,1,0.8444320480110665
920,0,0.3928083772336682
921,0,0.000995642144156716
922,0,0.002672775819292436
923,0,0.0312634386133945
924,0,0.13540278176140413
925,0,0.009857457389467578
926,0,0.5512118308545795
927,0,0.13637985111511142
928,0,0.012205914084216254
929,0,0.007187825284552284
930,1,0.8068791690858556
931,0,0.015328765967590465
932,0,0.06391433969534552
933,0,0.009165057742564122
934,1,0.6490820995738228
935,0,0.007468126336778403
936,0,0.2140544449970232
937,1,0.8627113962992741
938,0,0.38571970883514145
939,0,0.003952392571658925
940,0,0.00898703931921739
941,0,0.0030769393210932877
942,0,0.00572501599153691
943,0,0.000533981819278754
944,0,0.0031555141809370708
945,0,0.0002617726517242823
946,0,0.013407158225457051
947,0,0.03033847046583435
948,0,0.0013434141708707965
949,0,0.004621444499204658
950,0,0.49113252806350605
951,0,0.008870110396150979
952,0,0.011421702929230637
953,0,0.5607518315725466
954,0,0.013121929377833765
955,0,0.00081756191695401
956,0,0.0002351494632467369
957,0,0.006059125183990529
958,1,0.8925044126298445
959,0,0.005031547448832067
960,1,0.509560078634996
961,1,0.8604774801802144
962,0,0.0019132013502228735
963,0,0.005015943553347104
964,0,0.1224715585858318
965,0,0.0002159259754854437
966,0,0.08708786131514934
967,0,8.698256616827244e-05
968,0,0.0027986147402502
969,1,0.4085501584942202
970,0,0.009549182124909772
971,1,0.5143358851681924
972,0,0.04474195062708435
973,1,0.7604948747078886
974,0,0.7314991136970739
975,0,0.0013998561004615706
976,0,0.10997771614560362
977,0,0.45697847369826267
978,1,0.7903607736048975
979,0,0.042360833022564055
980,1,0.6021667452622114
981,0,0.001304092932118259
982,0,0.007186303235000982
983,0,0.0017774121345293893
984,0,6.397210882159131e-05
985,0,0.0006855388256013765
986,1,0.47421286527293294
987,0,0.0026699349810031525
988,0,0.0003923666612938806
989,0,5.692263733607029e-05
990,1,0.8364648990530814
991,0,0.02422863019443564
992,0,0.007316059980748425
993,1,0.8685905253973059
994,0,0.006580453350146774
995,0,0.7135413979896419
996,0,0.00013120502968758205
997,0,0.00042455179533968984
998,0,0.8821625938162804
999,1,0.7197048176151543
1000,0,0.017698422310072598
1001,0,0.5312565882330166
1002,0,0.0022438654323893607
1003,0,0.004152343084306448
1004,0,0.40257660112412236
1005,0,0.5188186735588781
1006,0,0.01653671135067038
1007,1,0.8803259338630225
1008,0,0.8585652103514136
1009,0,0.025132173253460652
1010,0,0.027723530958654815
1011,0,0.020574584149211313
1012,0,0.03899387150827298
1013,0,0.0004098878528967521
1014,1,0.2843116955894793
1015,0,0.023626355779627555
1016,0,0.0030693208587536484
1017,1,0.4806485543441553
1018,0,0.056600533601083886
1019,0,0.028546400232175993
1020,0,0.2722111498086253
1021,0,0.18142317708075376
1022,0,0.01376159335027806
1023,1,0.5470332568960531
1024,0,0.008709292127078027
1025,0,0.015780736816333858
1026,0,0.0074210677869265005
1027,0,0.006249295624546386
1028,0,0.010549770742810568
1029,0,0.0015636289101489166
1030,0,0.02710396138581331
1031,0,0.0015172646321237066
1032,1,0.9032234535773348
1033,0,0.03603299852061506
1034,0,0.03681150576621411
1035,0,0.00038783255487521295
1036,0,0.003354276285932108
1037,0,0.021601927526042387
1038,0,0.0034886082761494642
1039,0,0.0031206125364107297
1040,0,0.008736428556001615
1041,1,0.005292716058489031
1042,0,0.001431886240575922
1043,0,0.00014735083942691717
1044,1,0.39830596660487505
1045,0,0.03667229430617797
1046,0,0.013327073986812174
1047,0,0.07010703407591301
1048,1,0.6612807181457562
1049,1,0.014058248950746957
1050,0,0.00098138830335719
