id,target,cat_oof
395,0,0.0030452311212610327
396,0,0.0002820217671494539
397,0,0.14236955739648385
398,0,0.04339586504703128
399,0,0.0224052574995219
400,0,0.0093256902501008
401,0,0.216841471259547
402,1,0.4249169050101962
403,0,0.011176806404984157
404,0,0.02632963910251517
405,0,0.011939822964505221
406,0,0.06835195935316639
407,0,0.2831868998962287
408,0,0.018746284418932738
409,0,0.00022550921510574933
410,0,0.009618877457760923
411,0,0.011146506356811227
412,0,0.03948252698841001
413,1,0.3333650209216168
414,0,0.009498805472175922
415,0,0.0017227880368682106
416,1,0.9549911823842985
417,0,0.00779201324671388
418,0,0.014919535194838757
419,0,0.00015280517213727004
420,0,1.5850992002277014e-05
421,1,0.04176799220021249
422,0,0.005737051821076038
423,0,0.6559142599513099
424,0,8.732456177483801e-05
425,0,0.8601298001156432
426,0,0.21688925377039098
427,1,0.84744378232592
428,0,0.0010817520391315082
429,1,0.6603137014563474
430,0,0.01722721907388165
431,0,0.0024965377077460315
432,0,0.019211949127726374
433,0,0.006225611557573751
434,0,0.0002868521189259862
435,0,0.3492464494647659
436,1,0.5893498564741761
437,0,0.02188073233069039
438,1,0.6553554436701021
439,0,0.0011229443789239546
440,0,0.001072861208066285
441,0,0.008917643614549676
442,0,1.1435190834852343e-06
443,0,0.008983589134000956
444,0,8.661466460844865e-06
445,0,0.00033945175737813704
446,0,0.0003431568651967514
447,0,0.0003570799156933449
448,0,4.587802812377519e-05
449,0,0.008895250488869614
450,0,1.1197242922370402e-05
451,0,1.0682418865443783e-05
452,0,0.002791659696046387
453,0,0.013132046660790653
454,0,0.24258342842946315
455,0,0.6489714908093364
456,0,0.0004351216461125328
457,1,0.837372674686004
458,1,0.6224393527428651
459,0,0.002717044369192649
460,0,0.0003033876218055275
461,0,0.7588675030568575
462,0,0.006633711263979186
463,0,0.006172217269962053
464,0,0.00023583361244050764
465,0,0.0431075855103233
466,0,0.25865959462136534
467,1,0.44689695968281407
468,0,0.41528521215391495
469,0,0.009625346236355655
470,0,0.00026922952140855723
471,0,0.0014907323981141144
472,0,0.6781702365672139
473,0,0.6341966435850079
474,0,0.0010143052771580947
475,0,0.00011695745450684404
476,0,0.0011748334395426697
477,0,0.013406684338170362
478,0,0.010482520963653354
479,1,0.5154734926210987
480,0,0.014384943278358282
481,0,0.04429058264037657
482,0,0.3211507899769106
483,0,0.002111667184644062
484,1,0.5179278805092352
485,1,0.30583807906899707
486,0,0.002108033885694825
487,0,0.018889073207685125
488,1,0.8826471431351373
489,0,0.2275001110707195
490,0,0.0004902972148759163
491,1,0.6542749548846348
492,0,0.3711194198471144
493,0,0.0018690641992274055
494,1,0.4171606256118914
495,0,0.0211359077285839
496,0,3.9483218761202195e-05
497,0,0.026823185385385504
498,1,0.27474277478788744
499,0,0.00710525392740138
500,1,0.5606602447160404
501,0,6.051006528179558e-05
502,1,0.8069237817683721
503,0,6.219572510368319e-05
504,0,4.0262175422889846e-05
505,0,8.864016541452297e-05
506,1,0.8462516385538277
507,0,0.0524995914666875
508,0,0.00022596896509249502
509,0,0.0048267757325992245
510,0,0.442604194352941
511,0,0.006539330751099575
512,0,0.02306246305239704
513,0,0.06927252914153756
514,0,0.37853611517556557
515,0,0.05493015366217841
516,1,0.7797467668278836
517,0,0.009221721719447623
518,0,0.008989945043714039
519,1,0.7586955615532063
520,0,0.135937436009834
521,0,0.008638037437283072
522,0,0.0004769419554563753
523,0,0.013707885961139839
524,0,0.000889618633068827
525,1,0.3334027005847668
526,1,0.3644778945768447
527,0,0.30920978449035497
528,0,0.022019014752326146
529,0,0.006540937208801296
530,0,0.004664934363746835
531,0,0.009673662849204725
532,0,0.014497618956062552
533,0,5.087968515038576e-05
534,0,0.0002813620697659084
535,1,0.10261671409169393
536,0,0.009635668978478507
537,0,0.020137128395001345
538,0,0.008132594067291667
539,0,0.07505404042826158
540,0,0.013877678022042336
541,1,0.3176668111496545
542,0,0.0005916032392678839
543,0,0.05262080594710792
544,1,0.9081704843085926
545,0,0.0050722353004190755
546,0,0.00034207954753116707
547,0,0.13873161087897698
548,0,0.006020050489092604
549,0,0.015758212106902217
550,0,5.877646339532087e-05
551,0,0.01040276699165198
552,0,5.065033731257029e-05
553,0,0.003428975398250931
554,0,0.01431301892577349
555,0,0.7208705756236454
556,0,0.003616000677842344
557,0,0.0005947782342626423
558,0,0.028551284245616683
559,0,0.20975520967579406
560,0,2.3511315175107654e-05
561,0,0.305806530400384
562,0,0.03150072941512465
563,0,0.0007861885180110565
564,0,0.0023384781422428457
565,0,8.507236836808541e-05
566,0,0.004496055757950501
567,0,1.5141143248417661e-05
568,0,0.4966476906962687
569,0,0.0010618946775191103
570,0,0.009172008167981112
571,0,0.0008749745616335067
572,0,0.00034408183876150474
573,1,0.8864547822607636
574,1,0.8044642686555069
575,0,0.00022001244805495477
576,0,0.008697663523508599
577,1,0.9245091281097434
578,0,0.00023123417481222267
579,0,0.0005090490196155683
580,1,0.7416785308109192
581,0,0.0031429421891052073
582,1,0.6879007230111036
583,0,0.38727246166907203
584,0,0.03998732226167787
585,0,0.000570565370518987
586,0,0.02759575176112182
587,0,0.46201113203941907
588,0,0.0029463688995245703
589,0,0.003965913318009501
590,1,0.6209898950266789
591,1,0.7489897476283087
592,0,7.55256589756147e-05
593,0,0.14102145097827135
594,0,0.00993842549035873
595,0,0.13830122798450664
596,0,0.6300856729637482
597,0,0.04212734265611547
598,0,0.0008795351366114024
599,0,0.00021734329092052662
600,0,0.06349986027720637
601,0,1.0207409462726514e-05
602,0,0.00453386172531455
603,0,0.00036154553087895154
604,0,0.06867723508940798
605,1,0.3694730335296342
606,0,0.00017419498214766733
607,0,0.02979980202116331
608,0,0.03430982930834713
609,0,0.01024296522459388
610,0,0.007371574738935631
611,0,9.043195498936593e-07
612,0,0.053078304875217426
613,0,0.002014367522694649
614,1,0.18224856237141665
615,0,0.00043828929896035557
616,0,0.01075359837703109
617,1,0.8274524934605387
618,0,0.42279791370824227
619,0,0.0024091250057334057
620,0,0.005735771941550186
621,0,0.0029694620653676726
622,0,2.9327858659840556e-05
623,0,0.6966964998006282
624,0,0.6088387436329133
625,0,1.5051735357575265e-05
626,0,0.007043208266303529
627,0,0.002311668289153712
628,0,0.027188449109097387
629,0,0.013586482695229172
630,0,0.004648636100581193
631,1,0.8764888565179163
632,0,0.05116068292575829
633,0,0.002271094843387621
634,0,0.015859905968726606
635,1,0.3170507702192768
636,0,0.08876652499916643
637,0,0.02408823836804855
638,0,0.25642482870967503
639,0,0.0004086073944013485
640,0,0.07014772269137451
641,0,0.6817805141794854
642,0,0.17011829210319124
643,1,0.8969850873845983
644,0,0.018155793920579828
645,1,0.8556360882936397
646,0,1.5465530401115107e-05
647,0,0.00041825584401506007
648,0,0.0005715308688668207
649,1,0.5844056707069685
650,0,0.00925664458371963
651,0,0.002618039820128434
652,0,0.00984200651168231
653,0,0.3945105249959809
654,0,0.0003085890416390739
655,0,0.0033177568547054868
656,0,0.00458440455931836
657,0,0.37777207928962603
658,0,0.0671781709521131
659,0,0.028186560784388782
660,0,0.0007033365603234303
661,0,0.1640740697679348
662,0,0.00600141996966364
663,0,0.2991601921155423
664,0,3.2023574403842444e-05
665,0,0.0003429377621921251
666,0,0.014972255262207478
667,0,0.005563846547550222
668,0,7.676397647522942e-05
669,0,0.026842136138596016
670,0,0.10361349358154841
671,0,0.6152728262510359
672,0,0.0063499473290797226
673,0,0.18122020226948732
674,0,0.18173167682190255
675,0,0.011302003022026597
676,0,0.0016787361974017517
677,0,0.2927654822691569
678,1,0.7266628744010911
679,0,0.005697659680971294
680,1,0.8248572760475494
681,1,0.7754077750773182
682,0,0.012121315226460039
683,1,0.7202519154860468
684,0,0.00016618503769189676
685,0,0.009007734041563945
686,0,0.024057360748320933
687,0,0.008691099834145883
688,1,0.8768256927358863
689,1,0.8166145661140762
690,0,0.00039666260265104906
691,0,0.19026508677549242
692,0,0.26429215337387496
693,0,0.7927826167836198
694,0,1.6974726926196243e-05
695,0,0.00087232808070964
696,0,5.003478255698538e-05
697,0,0.018682323605287158
698,0,0.25188230776773823
699,1,0.6762089710374426
700,0,0.20960428123170707
701,1,0.4313806533126811
702,0,8.438550652498165e-05
703,0,0.0007947738064504192
704,1,0.7190802104364262
705,0,0.002487472798132776
706,0,4.383739080547279e-06
707,0,0.0027457609477216354
708,0,0.00013822887291054602
709,1,0.7052050281010492
710,0,0.0006054251364043359
711,1,0.7650930217972773
712,0,0.051508594747900704
713,0,0.3056857805315714
714,0,0.0024445946737138816
715,0,0.012701469659962732
716,0,0.004750402211638729
717,0,0.005811978489507806
718,0,4.9208512080068216e-05
719,0,0.03775546139881909
720,0,0.016883250469707612
721,0,0.025787870274806526
722,1,0.8304229828788128
723,0,0.001928444054782564
724,0,6.186862261584352e-05
725,0,0.5637595989766718
726,0,0.3595810614447772
727,0,0.03230667865759319
728,0,2.998174135493002e-05
729,0,0.0014553802812995872
730,0,0.03125795159582926
731,1,0.8058572785205492
732,0,0.00815023700015068
733,0,0.0003380165664919165
734,0,0.08324343736681558
735,0,0.006041154553201869
736,0,0.09828634232854166
737,0,0.0635951754077156
738,0,0.00034611127923997014
739,0,0.0001432088102875744
740,0,0.04072229675276701
741,0,0.003976419912419668
742,0,0.00011735348387036298
743,0,0.21691895568987687
744,0,0.5732788706428888
745,0,0.006094106193077328
746,0,0.4016161677632773
747,0,0.001901914624772349
748,1,0.4662391188601695
749,0,0.0008493673520731013
750,1,0.7001834512034874
751,1,0.7018263832379652
752,1,0.16054526101754285
753,0,0.4793484723497307
754,0,0.017669594907477975
755,0,0.07550689475511498
756,0,0.011846559063132527
757,0,0.1034646230972675
758,0,0.0007563786699410584
759,0,0.014934716921522352
760,0,0.0019014732996056173
761,0,0.18820961302592862
762,0,0.12280179533053354
763,0,0.0009974877968047056
764,0,0.005586321375496275
765,0,0.363409778153713
766,0,0.5088718946500187
767,1,0.3158301072097034
768,0,0.016743224766047938
769,0,0.205737609190391
770,0,0.00018995431732906986
771,0,0.0394267786962837
772,0,0.10326988082642573
773,1,0.2491044013240969
774,0,0.008247422576636887
775,0,0.006332943459107871
776,0,0.012753066888751587
777,0,0.0006835322864813477
778,0,0.00028928597751126325
779,1,0.31290326273613844
780,0,0.01597655182118431
781,1,0.8204399575428934
782,0,0.28942117103809045
783,0,0.39998863465212064
784,0,0.00043293318387713036
785,0,0.009010393692436475
786,0,0.01271162833897779
787,0,0.00021001594618904674
788,1,0.0967096746339928
789,0,0.015330398397137412
790,0,0.0006639573901642297
791,0,0.01893422904648132
792,1,0.35425858977418095
793,1,0.7217820884537041
794,0,0.02353480746020818
795,0,0.023693824915183664
796,0,0.010818123300133051
797,0,0.004646649498728226
798,1,0.4157722167274181
799,0,0.00037961542364670504
800,0,0.0032134744458053267
801,0,0.0003600517636662458
802,0,0.18278186547149616
803,0,9.567495576907258e-05
804,0,0.5671974039641019
805,0,0.027536874401627404
806,0,0.6742557262024499
807,1,0.6201280460621584
808,1,0.8520947182911278
809,1,0.49706194900155115
810,0,0.0006796445824320459
811,0,0.002246050145467866
812,0,0.5514799068940685
813,1,0.7887699204360499
814,0,0.0005182816672024855
815,0,0.2014373558948413
816,0,0.005844559154735872
817,0,0.0011651684370320226
818,0,3.0346753574866022e-05
819,0,0.00420334131531301
820,1,0.17603356780096568
821,1,0.6127299344442473
822,0,0.13142736165016639
823,0,8.771390274899848e-06
824,1,0.9141297524822243
825,0,0.11425311753083955
826,1,0.5028345861053437
827,0,0.07383489140220764
828,0,0.020433378447403762
829,1,0.4787267192887993
830,0,0.005877579811438824
831,0,0.00017869280475314551
832,0,0.022324699260473518
833,0,0.1522786439410934
834,0,0.0013027628220299843
835,1,0.5646067307659196
836,0,0.0058300805851262015
837,0,0.002735083194615718
838,0,0.0009821755818588622
839,0,0.002372976165278328
840,0,0.018664485402537342
841,0,0.0014639992984670956
842,0,0.0011370790000111573
843,0,0.0286480071621291
844,0,0.000996287162351328
845,0,0.06677025722614485
846,0,0.2875705391604029
847,0,0.018610403077812927
848,0,0.0072099331837810745
849,0,0.15575495413590107
850,0,0.3595898409560663
851,0,0.004319106346018161
852,0,5.552223977546329e-06
853,1,0.6311138164388488
854,0,0.012319032861200103
855,1,0.6618075735406677
856,0,0.008431262232782653
857,0,0.0019192212996387028
858,0,0.008627172202435054
859,1,0.427479847528495
860,0,0.2954625512262425
861,0,0.0020295856149580103
862,0,0.1488057877967093
863,0,0.20021789924633426
864,1,0.36296964258110465
865,0,0.02219377809292931
866,0,0.18632434385015423
867,0,0.00012534010008940274
868,1,0.9565947936892089
869,0,0.3004015603096232
870,0,0.003660731937009173
871,0,0.04083987736556748
872,0,0.10985321267110464
873,0,8.586911902603692e-05
874,1,0.4815506713160612
875,0,0.004794552308775013
876,0,0.6853791528997222
877,0,0.42190457176133656
878,0,0.004423300122672327
879,0,0.006729092259236826
880,0,0.02064407536429465
881,0,0.018672524298595984
882,0,0.6779392922284487
883,0,0.004431753944372147
884,0,0.0015971037437585783
885,0,0.10029362763652193
886,0,0.007325509390868944
887,0,0.0144558658023317
888,0,0.03372107376725011
889,0,0.23546734426440158
890,0,0.1361579915171286
891,0,6.109096949644347e-05
892,0,0.00012907376231495265
893,0,0.2569403141349999
894,0,0.00011869504997367535
895,0,0.13482824062284487
896,0,0.09784427660531679
897,0,0.0028003208706336466
898,1,0.6472855087303807
899,1,0.3333555721100355
900,1,0.4090535627064713
901,0,0.0021505253319958383
902,0,0.005529950396475751
903,0,0.03947479566700709
904,0,4.226600839903218e-05
905,0,0.00043151625919550133
906,0,0.007662049009426547
907,0,0.03636881995235271
908,0,0.04178474311623917
909,0,0.00038811995913828944
910,0,0.048360498071464884
911,1,0.722268193438995
912,1,0.6660700978401822
913,0,0.01874241181377356
914,0,0.04494823067899167
915,1,0.911647069504672
916,1,0.4780553209243522
917,0,3.8834718403985695e-05
918,0,0.001337734456567858
919,1,0.8409026503227688
920,0,0.3963028866746339
921,0,0.0004967236541351542
922,0,0.004085176606336128
923,0,0.03539147250187006
924,0,0.12689419778748928
925,0,0.0086129666562004
926,0,0.5621781110913652
927,0,0.13135995973347306
928,0,0.015817143002742878
929,0,0.0070691309975870215
930,1,0.8037778940204903
931,0,0.002790992861445744
932,0,0.04240672802660803
933,0,0.012198208430533545
934,1,0.6676116616778939
935,0,0.004767010637069511
936,0,0.2290345423427888
937,1,0.8824672915054783
938,0,0.3793808282546972
939,0,0.004901481396172393
940,0,0.008774399723843366
941,0,0.0031698917011673644
942,0,0.007565974186862806
943,0,0.0005510335110439924
944,0,0.0027403198633784735
945,0,0.00018420780616433722
946,0,0.013528417952423044
947,0,0.019461153726587084
948,0,0.0023212614986548694
949,0,0.005939631692495752
950,0,0.46351087108937167
951,0,0.007407958202671177
952,0,0.009042317169302457
953,0,0.48782738617162147
954,0,0.015921188374700322
955,0,0.0004732852776846468
956,0,2.2119033884475395e-05
957,0,0.00879076229816675
958,1,0.9020594201650206
959,0,0.006893775858114308
960,1,0.4814176749917012
961,1,0.851294222367986
962,0,0.000716620736344166
963,0,0.0033870134513555644
964,0,0.11520148534817024
965,0,7.630018108438537e-05
966,0,0.0949098562172698
967,0,1.1560156184513211e-06
968,0,0.0033155593774986314
969,1,0.4292447499537101
970,0,0.009426492894687465
971,1,0.439964362365136
972,0,0.03692216191945529
973,1,0.755915483841523
974,0,0.737979815204358
975,0,0.0003009492382987263
976,0,0.09463640723655875
977,0,0.4822265524086795
978,1,0.767562357988416
979,0,0.03870150040633122
980,1,0.5987890639897647
981,0,0.0008184879023318504
982,0,0.0062345700393046976
983,0,0.0011044009288486902
984,0,5.481122135848242e-06
985,0,0.0004252024074995578
986,1,0.4012676145268132
987,0,0.002797374974459125
988,0,0.00019508420583827185
989,0,1.5838334300498827e-06
990,1,0.845156083156605
991,0,0.036093825174102694
992,0,0.00820528778920457
993,1,0.8774517553049807
994,0,0.007069595407229964
995,0,0.8052076524104254
996,0,6.611904580551983e-05
997,0,7.684953993136574e-05
998,0,0.8992129508613433
999,1,0.6689484993092771
1000,0,0.010542303094190705
1001,0,0.45258114694750673
1002,0,0.002002598966681053
1003,0,0.0016528791269329742
1004,0,0.357858943940334
1005,0,0.5060518163156598
1006,0,0.010688882560902092
1007,1,0.9034505286311181
1008,0,0.8422754019263892
1009,0,0.025250921929495903
1010,0,0.021476659580504636
1011,0,0.015334165991496972
1012,0,0.03712223959859112
1013,0,0.00012743233078607168
1014,1,0.28871460981679964
1015,0,0.018714676947814674
1016,0,0.0033270610773923404
1017,1,0.47960339926043555
1018,0,0.03823157267127922
1019,0,0.02870270495475213
1020,0,0.24217458118571858
1021,0,0.1816504587893793
1022,0,0.016479871502435527
1023,1,0.49750608546525893
1024,0,0.00869396823205893
1025,0,0.017337142383875598
1026,0,0.008772903867309693
1027,0,0.008795650077730335
1028,0,0.016034016790171374
1029,0,0.0005586743559975639
1030,0,0.023409697877077765
1031,0,0.001380829191701019
1032,1,0.9018417606894672
1033,0,0.03694049650870991
1034,0,0.03245629072869429
1035,0,0.0002481428779075117
1036,0,0.005127702816572252
1037,0,0.021744042295374508
1038,0,0.004265752854834903
1039,0,0.005404755730843338
1040,0,0.008746108583799967
1041,1,0.005862031943170922
1042,0,0.001397741836403361
